,file,not_plane,plane_common,plane_large,plane_with_trail,plane_too_far,plane_partial,helicopter,something_strange
12975,12975.jpg,1,0,0,0,0,0,0,0
12976,12976.jpg,0,0,0,1,0,0,0,0
12977,12977.jpg,0,0,0,0,1,0,0,0
12978,12978.jpg,1,0,0,0,0,0,0,0
12979,12979.jpg,0,0,0,0,1,0,0,0
12980,12980.jpg,0,2,0,0,1,0,0,0
12981,12981.jpg,0,0,0,0,2,0,0,0
12982,12982.jpg,0,0,0,2,0,0,0,0
12983,12983.jpg,0,0,0,0,1,0,0,0
12984,12984.jpg,1,0,0,0,1,0,0,0
12985,12985.jpg,0,0,0,2,0,0,0,0
12986,12986.jpg,0,0,0,1,0,0,0,0
12987,12987.jpg,1,0,0,0,0,0,0,0
12988,12988.jpg,2,0,0,0,0,0,0,0
12989,12989.jpg,0,0,0,2,0,0,0,0
12990,12990.jpg,0,0,0,1,0,0,0,0
12991,12991.jpg,0,0,0,0,1,0,0,0
12992,12992.jpg,1,0,0,0,0,0,0,0
12993,12993.jpg,0,0,0,1,0,0,0,1
12994,12994.jpg,0,0,0,2,0,0,0,0
12995,12995.jpg,0,0,0,0,1,0,0,0
12996,12996.jpg,0,0,0,1,0,0,0,0
12997,12997.jpg,1,0,0,0,0,0,0,0
12998,12998.jpg,0,0,0,1,0,0,0,0
12999,12999.jpg,0,0,0,0,1,0,0,0
13000,13000.jpg,0,0,0,1,0,0,0,0
13001,13001.jpg,1,0,0,0,0,0,0,0
13002,13002.jpg,0,0,0,1,0,0,0,0
13003,13003.jpg,1,0,0,0,0,0,0,0
13004,13004.jpg,0,0,0,2,0,0,0,0
13005,13005.jpg,0,0,0,0,1,0,0,0
13006,13006.jpg,0,0,0,1,0,0,0,0
13007,13007.jpg,0,0,0,1,0,0,0,0
13008,13008.jpg,2,0,0,0,0,0,0,0
13009,13009.jpg,0,0,0,3,0,0,0,0
13010,13010.jpg,2,0,0,0,0,0,0,0
13011,13011.jpg,0,0,0,2,0,0,0,0
13012,13012.jpg,0,0,0,2,0,0,0,0
13013,13013.jpg,0,0,0,3,0,0,0,0
13014,13014.jpg,0,1,0,0,0,0,0,1
13015,13015.jpg,0,1,0,0,0,0,0,0
13016,13016.jpg,0,0,0,2,0,0,0,0
13017,13017.jpg,0,0,0,1,1,0,0,0
13018,13018.jpg,0,0,0,3,0,0,0,0
13019,13019.jpg,1,0,0,0,0,0,0,0
13020,13020.jpg,1,0,0,0,0,0,0,0
13021,13021.jpg,0,0,0,2,0,0,0,0
13022,13022.jpg,1,0,0,0,1,0,0,0
13023,13023.jpg,0,0,0,0,2,0,0,0
13024,13024.jpg,0,0,0,3,0,0,0,0
13025,13025.jpg,1,0,0,0,0,0,0,0
13026,13026.jpg,0,0,0,1,0,0,0,0
13027,13027.jpg,0,0,0,0,1,0,0,0
13028,13028.jpg,0,0,0,2,0,0,0,0
13029,13029.jpg,0,0,0,2,0,0,0,0
13030,13030.jpg,1,0,0,0,1,0,0,0
13031,13031.jpg,1,0,0,0,0,0,0,0
13032,13032.jpg,2,0,0,0,0,0,0,0
13033,13033.jpg,0,0,0,0,0,0,0,1
13034,13034.jpg,0,0,0,2,0,0,0,0
13035,13035.jpg,2,0,0,0,0,0,0,0
13036,13036.jpg,0,0,0,2,0,0,0,0
13037,13037.jpg,1,0,0,0,0,0,0,0
13038,13038.jpg,2,0,0,0,0,0,0,0
13039,13039.jpg,0,2,0,0,0,0,0,0
13040,13040.jpg,0,0,0,2,0,0,0,0
13041,13041.jpg,0,0,0,2,0,0,0,0
13042,13042.jpg,2,0,0,0,1,0,0,0
13043,13043.jpg,1,0,0,0,0,0,0,0
13044,13044.jpg,0,0,0,1,0,0,0,0
13045,13045.jpg,0,0,0,1,0,0,0,0
13046,13046.jpg,0,0,0,1,0,0,0,0
13047,13047.jpg,0,0,0,1,0,0,0,0
13048,13048.jpg,0,0,0,2,0,0,0,0
13049,13049.jpg,0,0,0,2,0,0,0,0
13050,13050.jpg,1,0,0,0,0,0,0,0
13051,13051.jpg,0,0,0,2,0,0,0,0
13052,13052.jpg,1,0,0,0,0,0,0,0
13053,13053.jpg,0,0,0,1,0,0,0,0
13054,13054.jpg,0,1,1,0,0,0,0,0
13055,13055.jpg,0,0,0,1,0,0,0,0
13056,13056.jpg,0,0,0,1,0,0,0,0
13057,13057.jpg,0,0,0,2,0,0,0,0
13058,13058.jpg,0,0,0,2,0,0,0,0
13059,13059.jpg,0,0,0,1,0,0,0,0
13060,13060.jpg,0,0,0,3,0,0,0,0
13061,13061.jpg,0,1,0,0,0,0,0,0
13062,13062.jpg,0,0,0,0,1,0,0,0
13063,13063.jpg,0,0,0,2,0,0,0,0
13064,13064.jpg,1,0,0,0,0,0,0,0
13065,13065.jpg,0,0,0,1,0,0,0,0
13066,13066.jpg,0,0,0,1,0,0,0,0
13067,13067.jpg,0,1,0,0,1,0,0,0
13068,13068.jpg,1,0,0,1,0,0,0,0
13069,13069.jpg,0,0,0,2,0,0,0,0
13070,13070.jpg,1,0,0,0,0,0,0,0
13071,13071.jpg,0,0,0,1,0,0,0,0
13072,13072.jpg,0,0,0,1,0,0,0,0
13073,13073.jpg,0,0,0,0,1,0,0,0
13074,13074.jpg,1,0,0,0,0,0,0,0
13075,13075.jpg,1,0,0,0,0,0,0,0
13076,13076.jpg,0,0,0,1,0,0,0,0
13077,13077.jpg,1,0,0,0,0,0,0,0
13078,13078.jpg,0,0,0,0,1,0,0,0
13079,13079.jpg,0,0,0,2,0,0,0,0
13080,13080.jpg,0,0,0,0,1,0,0,0
13081,13081.jpg,0,0,0,0,1,0,0,0
13082,13082.jpg,0,0,0,0,2,0,1,0
13083,13083.jpg,0,0,0,2,0,0,0,0
13084,13084.jpg,2,0,0,0,0,0,0,0
13085,13085.jpg,0,0,0,3,0,0,0,0
13086,13086.jpg,0,0,0,1,0,0,0,0
13087,13087.jpg,2,0,0,0,0,0,0,0
13088,13088.jpg,0,0,0,2,0,0,0,0
13089,13089.jpg,3,0,0,0,0,0,0,0
13090,13090.jpg,1,0,0,0,1,0,0,0
13091,13091.jpg,0,0,0,1,0,0,0,0
13092,13092.jpg,0,2,0,0,0,0,0,0
13093,13093.jpg,0,0,0,0,1,0,0,0
13094,13094.jpg,1,0,0,1,0,0,0,0
13095,13095.jpg,1,0,0,0,0,0,0,0
13096,13096.jpg,0,0,0,2,0,0,0,0
13097,13097.jpg,0,0,0,1,1,0,0,0
13098,13098.jpg,2,0,0,0,0,0,0,0
13099,13099.jpg,0,0,0,2,0,0,0,0
13100,13100.jpg,0,0,0,0,3,0,0,0
13101,13101.jpg,0,0,0,2,0,0,0,0
13102,13102.jpg,2,0,0,0,0,0,0,0
13103,13103.jpg,0,0,0,2,0,0,0,0
13104,13104.jpg,0,0,0,0,1,0,0,0
13105,13105.jpg,0,0,0,2,0,0,0,0
13106,13106.jpg,0,0,0,2,0,0,0,0
13107,13107.jpg,1,0,0,0,0,0,0,0
13108,13108.jpg,0,1,0,0,1,0,0,0
13109,13109.jpg,0,0,0,2,0,0,0,0
13110,13110.jpg,2,0,0,0,0,0,0,0
13111,13111.jpg,0,1,0,0,0,0,0,0
13112,13112.jpg,0,0,0,2,0,0,0,0
13113,13113.jpg,0,0,0,2,0,0,0,0
13114,13114.jpg,0,0,0,1,0,0,0,0
13115,13115.jpg,0,0,0,2,0,0,0,0
13116,13116.jpg,0,0,0,2,0,0,0,0
13117,13117.jpg,2,0,0,0,0,0,0,0
13118,13118.jpg,0,0,0,3,0,0,0,0
13119,13119.jpg,0,0,0,0,1,0,0,0
13120,13120.jpg,0,0,0,2,0,0,0,0
13121,13121.jpg,2,0,0,0,0,0,0,0
13122,13122.jpg,1,0,0,0,1,0,0,0
13123,13123.jpg,0,2,0,0,0,0,0,0
13124,13124.jpg,1,0,0,0,0,0,0,0
13125,13125.jpg,0,0,0,2,0,0,0,0
13126,13126.jpg,1,0,0,0,0,0,0,0
13127,13127.jpg,0,0,0,1,0,0,0,0
13128,13128.jpg,1,0,0,0,0,0,0,0
13129,13129.jpg,2,0,0,0,0,0,0,0
13130,13130.jpg,0,0,0,2,0,0,0,0
13131,13131.jpg,0,0,0,0,3,0,0,0
13132,13132.jpg,1,0,0,0,0,0,0,0
13133,13133.jpg,0,1,0,0,1,0,0,0
13134,13134.jpg,0,0,0,2,0,0,0,0
13135,13135.jpg,0,0,0,0,2,0,0,0
13136,13136.jpg,0,0,0,1,0,0,0,0
13137,13137.jpg,0,0,0,0,1,0,0,0
13138,13138.jpg,0,0,0,2,0,0,0,0
13139,13139.jpg,0,0,0,2,0,0,0,0
13140,13140.jpg,0,0,0,2,0,0,0,0
13141,13141.jpg,0,0,0,2,0,0,0,0
13142,13142.jpg,1,0,0,1,0,0,0,0
13143,13143.jpg,0,0,0,1,0,0,0,0
13144,13144.jpg,0,0,0,1,0,0,0,0
13145,13145.jpg,0,1,0,0,0,0,0,0
13146,13146.jpg,0,0,0,1,0,0,0,0
13147,13147.jpg,0,0,0,2,0,0,0,0
13148,13148.jpg,1,0,0,0,0,0,0,0
13149,13149.jpg,2,0,0,0,0,0,0,0
13150,13150.jpg,0,0,0,1,0,0,0,0
13151,13151.jpg,0,1,0,0,0,0,0,0
13152,13152.jpg,0,0,0,1,0,0,0,0
13153,13153.jpg,0,0,0,1,0,0,0,0
13154,13154.jpg,0,1,0,0,0,0,0,0
13155,13155.jpg,0,0,0,1,0,0,0,0
13156,13156.jpg,0,0,0,0,1,0,0,0
13157,13157.jpg,0,0,0,0,1,0,0,0
13158,13158.jpg,0,0,0,0,1,0,0,0
13159,13159.jpg,0,0,0,1,0,0,0,0
13160,13160.jpg,1,0,0,0,0,0,0,0
13161,13161.jpg,1,0,0,0,0,0,0,0
13162,13162.jpg,0,0,0,0,1,0,0,0
13163,13163.jpg,0,0,0,1,0,0,0,0
13164,13164.jpg,0,0,0,1,0,0,0,0
13165,13165.jpg,1,0,0,0,0,0,0,0
13166,13166.jpg,2,0,0,0,0,0,0,0
13167,13167.jpg,0,0,0,1,0,0,0,0
13168,13168.jpg,1,0,0,0,0,0,0,0
13169,13169.jpg,0,0,0,2,0,0,0,0
13170,13170.jpg,2,0,0,0,1,0,0,0
13171,13171.jpg,0,0,0,0,2,0,0,0
13172,13172.jpg,1,0,0,0,0,0,0,0
13173,13173.jpg,0,0,0,0,1,0,0,0
13174,13174.jpg,0,1,0,0,1,0,0,0
13175,13175.jpg,0,0,0,2,0,0,0,0
13176,13176.jpg,1,0,0,0,2,0,0,0
13177,13177.jpg,0,0,0,3,0,0,0,0
13178,13178.jpg,0,0,0,1,0,0,0,0
13179,13179.jpg,0,0,0,2,0,0,0,0
13180,13180.jpg,0,1,0,0,1,0,0,0
13181,13181.jpg,0,0,0,1,0,0,0,0
13182,13182.jpg,1,0,0,1,0,0,0,0
13183,13183.jpg,0,0,0,2,0,0,0,0
13184,13184.jpg,1,0,0,1,0,0,0,0
13185,13185.jpg,0,0,0,0,1,0,0,0
13186,13186.jpg,0,0,0,0,2,0,0,0
13187,13187.jpg,0,0,0,0,1,0,0,0
13188,13188.jpg,0,0,0,2,0,0,0,0
13189,13189.jpg,2,0,0,0,0,0,0,0
13190,13190.jpg,0,0,0,0,1,0,0,0
13191,13191.jpg,0,0,0,0,1,0,0,0
13192,13192.jpg,0,0,0,3,0,0,0,0
13193,13193.jpg,0,0,0,2,0,0,0,0
13194,13194.jpg,0,1,0,0,0,0,0,0
13195,13195.jpg,0,0,0,2,0,0,0,0
13196,13196.jpg,0,0,0,0,1,0,0,0
13197,13197.jpg,1,0,0,0,0,0,0,0
13198,13198.jpg,0,0,0,2,0,0,0,0
13199,13199.jpg,0,0,0,1,0,0,0,1
13200,13200.jpg,0,0,0,1,0,0,0,0
13201,13201.jpg,0,1,0,0,1,0,0,0
13202,13202.jpg,0,0,0,2,0,0,0,0
13203,13203.jpg,1,0,0,0,0,0,0,0
13204,13204.jpg,0,0,0,0,1,0,0,0
13205,13205.jpg,2,0,0,0,0,0,0,0
13206,13206.jpg,0,1,0,0,1,0,0,0
13207,13207.jpg,0,0,0,1,0,0,0,0
13208,13208.jpg,0,0,0,2,0,0,0,0
13209,13209.jpg,0,0,0,2,0,0,0,0
13210,13210.jpg,0,0,0,0,1,0,0,0
13211,13211.jpg,1,0,0,0,0,0,0,0
13212,13212.jpg,1,0,0,1,0,0,0,0
13213,13213.jpg,2,0,0,0,0,0,0,0
13214,13214.jpg,0,0,0,1,0,0,0,0
13215,13215.jpg,1,0,0,0,0,0,0,0
13216,13216.jpg,0,1,0,0,1,0,0,0
13217,13217.jpg,0,0,0,1,0,0,0,0
13218,13218.jpg,0,0,0,1,0,0,0,0
13219,13219.jpg,1,0,0,0,0,0,0,0
13220,13220.jpg,1,0,0,0,0,0,0,0
13221,13221.jpg,0,0,0,1,0,0,0,0
13222,13222.jpg,2,0,0,0,0,0,0,0
13223,13223.jpg,0,0,0,2,0,0,0,0
13224,13224.jpg,0,0,0,0,1,0,0,0
13225,13225.jpg,0,0,0,0,1,0,0,0
13226,13226.jpg,0,0,0,3,0,0,0,0
13227,13227.jpg,0,0,0,1,0,0,0,0
13228,13228.jpg,1,0,0,0,0,0,0,0
13229,13229.jpg,0,0,0,2,0,0,0,0
13230,13230.jpg,0,0,0,1,0,0,0,0
13231,13231.jpg,1,0,0,0,0,0,0,0
13232,13232.jpg,0,0,0,1,0,0,0,0
13233,13233.jpg,1,0,0,0,0,0,0,0
13234,13234.jpg,1,0,0,0,0,0,0,0
13235,13235.jpg,0,0,0,1,0,0,0,0
13236,13236.jpg,2,0,0,0,0,0,0,0
13237,13237.jpg,0,0,0,1,0,0,0,0
13238,13238.jpg,0,0,0,1,0,0,0,0
13239,13239.jpg,0,0,0,0,1,0,0,0
13240,13240.jpg,0,0,0,2,0,0,0,0
13241,13241.jpg,0,1,0,0,0,0,0,0
13242,13242.jpg,0,0,0,1,0,0,0,0
13243,13243.jpg,0,0,0,0,1,0,0,0
13244,13244.jpg,0,0,0,1,0,0,0,0
13245,13245.jpg,0,0,0,2,0,0,0,0
13246,13246.jpg,0,0,0,2,0,0,0,0
13247,13247.jpg,0,0,0,3,0,0,0,0
13248,13248.jpg,1,0,0,0,0,0,0,0
13249,13249.jpg,0,0,0,2,0,0,0,0
13250,13250.jpg,0,0,0,2,0,0,0,0
13251,13251.jpg,0,0,0,0,1,0,0,0
13252,13252.jpg,1,0,0,0,0,0,0,1
13253,13253.jpg,0,0,0,2,0,0,0,0
13254,13254.jpg,0,0,0,2,0,0,0,0
13255,13255.jpg,0,0,0,1,0,0,0,0
13256,13256.jpg,0,0,0,1,0,0,0,0
13257,13257.jpg,1,0,0,0,0,0,0,0
13258,13258.jpg,0,0,0,1,0,0,0,0
13259,13259.jpg,0,0,0,1,0,0,0,0
13260,13260.jpg,0,0,0,2,0,0,0,0
13261,13261.jpg,0,0,0,1,0,0,0,0
13262,13262.jpg,1,0,0,0,0,0,0,0
13263,13263.jpg,2,0,0,0,0,0,0,0
13264,13264.jpg,0,0,0,3,0,0,0,0
13265,13265.jpg,0,0,0,2,0,0,0,0
13266,13266.jpg,0,0,0,2,0,0,0,0
13267,13267.jpg,1,0,0,0,0,0,0,0
13268,13268.jpg,0,1,0,0,0,0,0,0
13269,13269.jpg,0,0,0,0,0,1,0,0
13270,13270.jpg,0,1,1,0,0,0,0,0
13271,13271.jpg,0,0,0,1,0,0,0,0
13272,13272.jpg,0,0,0,2,0,0,0,0
13273,13273.jpg,0,0,0,1,0,0,0,0
13274,13274.jpg,0,0,0,1,0,0,0,0
13275,13275.jpg,0,0,0,3,0,0,0,0
13276,13276.jpg,0,0,0,1,0,0,0,0
13277,13277.jpg,0,0,0,1,0,0,0,0
13278,13278.jpg,1,0,0,0,0,0,0,0
13279,13279.jpg,0,0,0,1,0,0,0,0
13280,13280.jpg,0,0,0,1,0,0,0,0
13281,13281.jpg,1,0,0,0,0,0,0,0
13282,13282.jpg,0,0,0,1,0,0,0,0
13283,13283.jpg,0,0,0,1,0,0,0,0
13284,13284.jpg,0,0,0,0,1,0,0,0
13285,13285.jpg,0,0,0,1,0,0,0,0
13286,13286.jpg,0,0,0,1,0,0,0,0
13287,13287.jpg,0,0,0,1,0,0,0,0
13288,13288.jpg,0,0,0,0,1,0,0,0
13289,13289.jpg,0,0,0,2,0,0,0,0
13290,13290.jpg,0,0,0,1,1,0,0,0
13291,13291.jpg,1,0,0,0,0,0,0,0
13292,13292.jpg,0,0,0,1,0,0,0,0
13293,13293.jpg,0,0,0,2,0,0,0,0
13294,13294.jpg,0,1,0,0,0,0,0,0
13295,13295.jpg,1,0,0,1,0,0,0,0
13296,13296.jpg,0,0,0,0,1,0,0,0
13297,13297.jpg,0,0,0,1,0,0,0,0
13298,13298.jpg,0,0,0,0,1,0,0,0
13299,13299.jpg,0,0,0,1,0,0,0,0
13300,13300.jpg,0,1,0,0,0,0,0,0
13301,13301.jpg,0,0,0,0,1,0,0,0
13302,13302.jpg,0,0,0,0,1,0,0,0
13303,13303.jpg,0,0,0,1,0,0,0,0
13304,13304.jpg,1,0,0,0,0,0,0,0
13305,13305.jpg,0,0,0,1,0,0,0,0
13306,13306.jpg,0,1,0,0,1,0,0,0
13307,13307.jpg,0,0,0,1,0,0,0,0
13308,13308.jpg,0,0,0,1,0,0,0,0
13309,13309.jpg,0,0,0,0,1,0,0,0
13310,13310.jpg,0,0,0,0,1,0,0,0
13311,13311.jpg,0,0,0,1,0,0,0,0
13312,13312.jpg,1,0,0,0,0,0,0,0
13313,13313.jpg,0,0,0,1,0,0,0,0
13314,13314.jpg,0,0,0,2,0,0,0,0
13315,13315.jpg,1,0,0,0,0,0,0,0
13316,13316.jpg,0,0,0,0,1,0,0,0
13317,13317.jpg,0,0,0,0,2,0,0,0
13318,13318.jpg,1,1,0,0,0,0,0,0
13319,13319.jpg,0,0,0,2,0,0,0,0
13320,13320.jpg,0,0,0,2,0,0,0,0
13321,13321.jpg,0,0,0,2,0,0,0,0
13322,13322.jpg,0,0,0,2,0,0,0,0
13323,13323.jpg,0,0,0,0,1,0,0,0
13324,13324.jpg,0,0,0,3,0,0,0,0
13325,13325.jpg,0,0,0,0,1,0,0,0
13326,13326.jpg,0,0,0,2,0,0,0,0
13327,13327.jpg,0,0,0,1,0,0,0,0
13328,13328.jpg,0,0,0,3,0,0,0,0
13329,13329.jpg,1,0,0,0,0,0,0,0
13330,13330.jpg,0,0,0,2,0,0,0,0
13331,13331.jpg,0,0,0,1,0,0,0,0
13332,13332.jpg,0,1,0,0,1,0,0,0
13333,13333.jpg,0,0,0,0,1,0,0,1
13334,13334.jpg,0,0,0,3,0,0,0,0
13335,13335.jpg,1,0,0,0,0,0,0,0
13336,13336.jpg,1,0,0,0,0,0,0,0
13337,13337.jpg,0,0,0,3,0,0,0,0
13338,13338.jpg,2,0,0,0,0,0,0,0
13339,13339.jpg,0,0,0,0,3,0,0,0
13340,13340.jpg,1,0,0,0,0,0,0,0
13341,13341.jpg,2,0,0,0,0,0,0,0
13342,13342.jpg,0,0,0,2,0,0,0,0
13343,13343.jpg,0,0,0,1,0,0,0,0
13344,13344.jpg,0,0,0,2,0,0,0,0
13345,13345.jpg,0,0,0,2,0,0,0,0
13346,13346.jpg,0,0,0,2,0,0,0,0
13347,13347.jpg,0,0,0,2,0,0,0,0
13348,13348.jpg,0,0,0,1,0,0,0,0
13349,13349.jpg,2,0,0,0,0,0,0,0
13350,13350.jpg,0,0,0,2,0,0,0,0
13351,13351.jpg,0,0,0,3,0,0,0,0
13352,13352.jpg,0,0,0,2,0,0,0,0
13353,13353.jpg,0,0,0,1,0,0,0,0
13354,13354.jpg,0,0,0,0,2,0,0,0
13355,13355.jpg,0,0,0,1,0,0,0,0
13356,13356.jpg,0,0,0,1,0,0,0,0
13357,13357.jpg,0,0,0,2,0,0,0,0
13358,13358.jpg,0,0,0,1,0,0,0,0
13359,13359.jpg,0,0,0,2,0,0,0,0
13360,13360.jpg,0,0,0,0,1,0,0,0
13361,13361.jpg,0,0,0,2,0,0,0,0
13362,13362.jpg,0,0,0,1,0,0,0,0
13363,13363.jpg,0,0,0,2,0,0,0,0
13364,13364.jpg,0,0,0,0,1,0,0,0
13365,13365.jpg,0,0,0,1,1,0,0,0
13366,13366.jpg,0,0,0,2,0,0,0,0
13367,13367.jpg,0,0,0,1,0,0,0,0
13368,13368.jpg,0,0,0,2,0,0,0,0
13369,13369.jpg,1,0,0,1,0,0,0,0
13370,13370.jpg,1,0,0,0,1,0,0,0
13371,13371.jpg,0,0,0,2,0,0,0,0
13372,13372.jpg,1,0,0,0,0,0,0,0
13373,13373.jpg,0,0,0,0,1,0,0,0
13374,13374.jpg,2,0,0,0,0,0,0,0
13375,13375.jpg,0,0,0,2,0,0,0,0
13376,13376.jpg,0,0,0,1,0,0,0,0
13377,13377.jpg,0,0,0,0,1,0,0,0
13378,13378.jpg,0,0,0,1,0,0,0,0
13379,13379.jpg,0,0,0,0,1,0,0,0
13380,13380.jpg,1,0,0,0,0,0,0,0
13381,13381.jpg,1,0,0,1,0,0,0,0
13382,13382.jpg,0,1,0,0,0,0,0,0
13383,13383.jpg,0,0,0,0,1,0,0,0
13384,13384.jpg,0,0,0,0,1,0,0,0
13385,13385.jpg,0,0,0,0,1,0,0,0
13386,13386.jpg,0,0,0,1,0,0,0,0
13387,13387.jpg,0,0,0,1,0,0,0,0
13388,13388.jpg,0,0,0,1,0,0,0,0
13389,13389.jpg,0,0,0,1,0,0,0,0
13390,13390.jpg,1,0,0,0,0,0,0,0
13391,13391.jpg,0,0,0,1,0,0,0,0
13392,13392.jpg,0,0,0,2,0,0,0,0
13393,13393.jpg,0,0,0,1,0,0,0,0
13394,13394.jpg,2,0,0,0,0,0,0,0
13395,13395.jpg,0,0,0,0,2,0,0,0
13396,13396.jpg,0,0,0,2,0,0,0,0
13397,13397.jpg,0,1,0,0,1,0,0,0
13398,13398.jpg,2,0,0,0,0,0,0,0
13399,13399.jpg,2,0,0,0,0,0,0,0
13400,13400.jpg,0,0,0,1,0,0,0,0
13401,13401.jpg,0,0,0,1,0,0,0,0
13402,13402.jpg,0,0,0,3,0,0,0,0
13403,13403.jpg,2,0,0,0,0,0,0,0
13404,13404.jpg,1,0,0,0,0,0,0,0
13405,13405.jpg,0,0,1,0,0,0,0,0
13406,13406.jpg,0,0,0,2,0,0,0,0
13407,13407.jpg,2,0,0,0,0,0,0,0
13408,13408.jpg,0,0,0,1,0,0,0,0
13409,13409.jpg,0,0,0,2,0,0,0,0
13410,13410.jpg,0,0,0,2,0,0,0,0
13411,13411.jpg,0,0,0,1,0,0,0,0
13412,13412.jpg,0,0,0,2,0,0,0,0
13413,13413.jpg,1,0,0,0,0,0,0,1
13414,13414.jpg,0,0,0,1,0,0,0,0
13415,13415.jpg,0,0,0,2,0,0,0,0
13416,13416.jpg,1,0,0,0,0,0,0,0
13417,13417.jpg,0,0,0,1,0,0,0,0
13418,13418.jpg,0,0,0,2,0,0,0,0
13419,13419.jpg,0,0,0,1,0,0,0,0
13420,13420.jpg,1,0,0,0,0,0,0,1
13421,13421.jpg,0,0,0,2,0,0,0,0
13422,13422.jpg,2,0,0,0,0,0,0,0
13423,13423.jpg,0,0,0,1,0,0,0,0
13424,13424.jpg,0,0,0,1,0,0,0,0
13425,13425.jpg,0,0,0,0,1,0,0,0
13426,13426.jpg,0,1,0,0,0,0,0,0
13427,13427.jpg,0,0,0,3,0,0,0,0
13428,13428.jpg,0,1,0,0,1,0,0,0
13429,13429.jpg,1,0,0,0,0,0,0,0
13430,13430.jpg,0,0,0,2,0,0,0,0
13431,13431.jpg,0,0,1,0,0,0,0,0
13432,13432.jpg,0,0,0,0,1,0,0,0
13433,13433.jpg,3,0,0,0,0,0,0,0
13434,13434.jpg,0,0,0,1,0,0,0,0
13435,13435.jpg,0,0,0,3,0,0,0,0
13436,13436.jpg,0,0,0,2,0,0,0,0
13437,13437.jpg,0,0,0,3,0,0,0,0
13438,13438.jpg,0,0,0,2,0,0,0,0
13439,13439.jpg,1,0,0,0,0,0,0,1
13440,13440.jpg,1,0,0,0,0,0,0,0
13441,13441.jpg,1,0,0,0,0,0,0,0
13442,13442.jpg,0,0,0,1,0,0,0,0
13443,13443.jpg,0,0,0,1,0,0,0,0
13444,13444.jpg,0,0,0,0,1,0,0,0
13445,13445.jpg,0,1,0,0,0,1,0,0
13446,13446.jpg,0,1,0,0,1,0,0,0
13447,13447.jpg,1,0,0,0,0,0,0,0
13448,13448.jpg,0,0,0,1,0,0,0,0
13449,13449.jpg,0,0,0,1,0,0,0,0
13450,13450.jpg,0,0,0,1,0,0,0,0
13451,13451.jpg,0,0,0,1,0,0,0,0
13452,13452.jpg,1,0,0,0,0,0,0,0
13453,13453.jpg,0,0,0,2,0,0,0,0
13454,13454.jpg,0,0,0,3,0,0,0,0
13455,13455.jpg,0,2,0,0,0,0,0,0
13456,13456.jpg,1,0,0,0,0,0,0,1
13457,13457.jpg,0,0,0,3,0,0,0,0
13458,13458.jpg,0,0,0,3,0,0,0,0
13459,13459.jpg,1,0,0,0,0,0,0,0
13460,13460.jpg,0,0,0,1,0,0,0,0
13461,13461.jpg,2,0,0,0,0,0,0,0
13462,13462.jpg,0,0,0,3,0,0,0,0
13463,13463.jpg,0,0,0,3,0,0,0,0
13464,13464.jpg,0,0,0,2,0,0,0,0
13465,13465.jpg,0,0,0,3,0,0,0,0
13466,13466.jpg,0,0,0,2,0,0,0,0
13467,13467.jpg,0,0,0,1,0,0,0,0
13468,13468.jpg,0,0,0,2,0,0,0,0
13469,13469.jpg,1,0,0,1,0,0,0,0
13470,13470.jpg,0,0,0,2,0,0,0,0
13471,13471.jpg,2,0,0,0,0,0,0,0
13472,13472.jpg,0,0,0,3,0,0,0,0
13473,13473.jpg,1,0,0,0,0,0,0,0
13474,13474.jpg,0,0,0,2,1,0,0,0
13475,13475.jpg,0,0,0,1,0,0,0,0
13476,13476.jpg,0,0,0,2,0,0,0,0
13477,13477.jpg,0,0,0,0,1,0,0,0
13478,13478.jpg,0,0,0,2,0,0,0,0
13479,13479.jpg,0,0,0,2,0,0,0,0
13480,13480.jpg,0,0,0,1,0,0,0,0
13481,13481.jpg,2,0,0,0,0,0,0,0
13482,13482.jpg,0,0,0,3,0,0,0,0
13483,13483.jpg,0,1,0,0,0,0,0,0
13484,13484.jpg,0,0,0,1,0,0,0,0
13485,13485.jpg,1,0,0,0,0,0,0,0
13486,13486.jpg,0,0,0,2,0,0,0,0
13487,13487.jpg,2,0,0,0,0,0,0,0
13488,13488.jpg,0,0,0,0,1,0,0,0
13489,13489.jpg,0,0,0,2,0,0,0,0
13490,13490.jpg,0,0,0,3,0,0,0,0
13491,13491.jpg,0,0,0,3,0,0,0,0
13492,13492.jpg,0,0,0,2,0,0,0,0
13493,13493.jpg,0,0,0,1,0,0,0,0
13494,13494.jpg,1,0,0,0,1,0,0,0
13495,13495.jpg,0,0,0,2,0,0,0,0
13496,13496.jpg,1,0,0,0,0,0,0,0
13497,13497.jpg,0,0,0,0,1,0,0,0
13498,13498.jpg,0,0,0,1,0,0,0,0
13499,13499.jpg,0,0,0,1,0,0,0,0
13500,13500.jpg,0,0,0,2,0,0,0,0
13501,13501.jpg,0,0,0,3,0,0,0,0
13502,13502.jpg,0,0,0,0,1,0,0,0
13503,13503.jpg,0,0,0,2,0,0,0,0
13504,13504.jpg,3,0,0,0,0,0,0,0
13505,13505.jpg,0,0,0,1,0,0,0,0
13506,13506.jpg,0,0,0,2,0,0,0,0
13507,13507.jpg,1,0,0,0,0,0,0,0
13508,13508.jpg,0,0,0,1,0,0,0,0
13509,13509.jpg,1,0,0,0,0,0,0,0
13510,13510.jpg,0,0,0,0,1,0,0,0
